y_test,y_pred,y_pred_proba1,y_pred_proba2
0,0,0.9712606488447174,0.028739351155282512
0,0,0.9332538105127941,0.06674618948720588
0,0,0.8507004684531106,0.1492995315468893
0,0,0.9936921655628753,0.0063078344371247175
0,0,0.7944041731493304,0.20559582685066966
0,0,0.9909421012734009,0.009057898726599012
1,1,7.530934999900992e-10,0.9999999992469065
0,0,0.9253701883147017,0.07462981168529813
0,0,0.9822348004858817,0.017765199514118136
0,0,0.9526770444897293,0.047322955510270666
0,0,0.8825244633979114,0.11747553660208852
0,0,0.9729741573078308,0.02702584269216914
0,0,0.8899203358624733,0.11007966413752669
0,0,0.9772099310033218,0.022790068996678268
0,0,0.998168821887681,0.0018311781123189711
1,1,6.63407770271185e-14,0.9999999999999337
1,1,0.43367120003647036,0.5663287999635296
0,0,0.8730896135734842,0.12691038642651573
0,0,0.9748110160339635,0.02518898396603642
0,0,0.9181772822151587,0.08182271778484136
1,1,0.024435030460494393,0.9755649695395056
1,0,0.959501323805753,0.04049867619424714
1,0,0.806630505296554,0.19336949470344617
1,1,0.13186392522696097,0.8681360747730391
0,0,0.9733988402033006,0.026601159796699424
0,0,0.9034987479903833,0.09650125200961666
0,0,0.7971621420930329,0.20283785790696718
0,0,0.6223101842030716,0.3776898157969285
0,0,0.8838111891936685,0.1161888108063316
1,1,0.3553697820131792,0.6446302179868209
0,1,0.32775947963784635,0.6722405203621535
0,0,0.9752545132490748,0.024745486750925152
1,1,0.14619757748092652,0.8538024225190737
1,1,0.003863637280556374,0.9961363627194436
1,1,0.004381835016258978,0.995618164983741
1,1,0.01141945050327028,0.9885805494967297
0,0,0.8366791356388313,0.16332086436116863
0,0,0.999649678561329,0.0003503214386710108
0,0,0.8636396044722862,0.13636039552771403
0,0,0.9771257707283485,0.022874229271651485
0,0,0.5148884967719073,0.48511150322809266
0,0,0.9677252935187022,0.032274706481297974
0,0,0.9814377517305422,0.018562248269457925
0,0,0.976548380206591,0.023451619793409182
0,1,0.18932081206270263,0.810679187937297
0,0,0.9550623979757464,0.0449376020242536
0,1,0.031224406071291712,0.9687755939287082
0,0,0.9565502484508492,0.04344975154915079
0,0,0.9398877476841705,0.06011225231582946
0,0,0.9802593635208467,0.019740636479153268
0,0,0.9774031863332987,0.022596813666701295
0,0,0.9656164081709125,0.03438359182908736
0,0,0.8895677428904099,0.11043225710959018
0,0,0.9413441004913013,0.05865589950869855
0,0,0.83146975243908,0.16853024756091986
0,0,0.8687686501595824,0.13123134984041782
0,0,0.9899236431045819,0.010076356895417984
1,1,5.8758722172061734e-08,0.9999999412412778
0,0,0.9881413230969374,0.011858676903062627
1,0,0.8380282483418441,0.16197175165815608
0,0,0.9873624114787879,0.012637588521212155
0,0,0.9359771175156376,0.06402288248436241
0,0,0.9174860847887292,0.08251391521127065
1,1,0.04455587055525482,0.9554441294447451
0,0,0.9050665863022841,0.09493341369771602
0,0,0.9946355788680692,0.005364421131930759
0,0,0.9539131102231216,0.04608688977687827
1,1,0.036785998130975175,0.9632140018690247
0,0,0.9443062598424283,0.05569374015757159
0,0,0.9352454706784694,0.06475452932153072
1,1,0.10770643552827257,0.8922935644717273
0,0,0.9162732057821583,0.08372679421784149
1,0,0.5681100376253866,0.4318899623746134
0,0,0.6502206696524575,0.34977933034754244
0,0,0.9864945095162705,0.0135054904837294
0,0,0.8477430589132068,0.15225694108679325
0,0,0.9756559048749941,0.024344095125006
0,0,0.9058921718266861,0.094107828173314
1,1,2.4947587141245394e-07,0.9999997505241285
0,0,0.9154525206882012,0.08454747931179876
0,0,0.835043627409259,0.16495637259074122
0,0,0.964198812150413,0.03580118784958688
0,0,0.9759996462514817,0.024000353748518225
1,0,0.7566286312886673,0.2433713687113329
0,0,0.8349553927156538,0.16504460728434608
1,1,1.120852510876946e-05,0.9999887914748913
0,0,0.8812491796689095,0.11875082033109034
0,0,0.9316075463331512,0.06839245366684865
0,0,0.9950749655330224,0.004925034466977593
0,0,0.9461944858111028,0.05380551418889721
0,0,0.94409764652335,0.05590235347664989
1,1,6.890978409347941e-07,0.9999993109021591
0,0,0.8756337404583918,0.12436625954160808
0,0,0.9093065025139822,0.09069349748601782
0,0,0.9497784315024735,0.05022156849752648
0,0,0.7253542156305279,0.2746457843694722
0,1,0.46376827898752293,0.5362317210124771
1,1,0.007895598998824919,0.992104401001175
0,0,0.7721521198155507,0.2278478801844494
1,1,3.05935065519085e-06,0.9999969406493447
0,0,0.9907657238630956,0.009234276136904366
0,0,0.9746095076284486,0.025390492371551394
0,0,0.9832942597304524,0.016705740269547617
1,1,0.03976138454052642,0.9602386154594735
1,1,0.19904667030201756,0.8009533296979824
1,1,1.3688768195894585e-05,0.9999863112318041
0,1,0.25862703616142474,0.7413729638385752
1,1,0.05497255908189111,0.9450274409181089
0,0,0.941930872444158,0.05806912755584212
0,0,0.9792285687106959,0.020771431289304157
0,0,0.9559895331687143,0.0440104668312857
0,0,0.9857567369428762,0.014243263057123666
1,1,6.991936290306073e-08,0.999999930080637
1,1,1.3992614886921506e-06,0.9999986007385112
0,0,0.7430158454915349,0.25698415450846507
0,0,0.867725255304387,0.13227474469561284
0,0,0.8744245561437064,0.12557544385629366
1,1,0.2130359264843051,0.7869640735156949
0,1,0.2043098209862956,0.7956901790137043
1,0,0.5511212573488218,0.4488787426511783
0,0,0.7851619235852186,0.21483807641478145
0,0,0.9814876537370743,0.01851234626292577
0,1,0.20566773963246462,0.7943322603675353
1,1,0.0259640545756106,0.9740359454243893
0,0,0.857783002199126,0.14221699780087418
0,0,0.9700050080174759,0.029994991982524137
0,0,0.8833165091607914,0.11668349083920852
1,1,3.2239825525438068e-06,0.9999967760174474
0,0,0.9839975842175364,0.01600241578246359
0,0,0.973491844740287,0.02650815525971295
0,0,0.9929148301784595,0.007085169821540422
0,0,0.9544043125426904,0.045595687457309735
0,0,0.9953393047470236,0.00466069525297636
0,0,0.795794685842714,0.20420531415728632
1,1,0.05825616345589402,0.9417438365441059
0,0,0.9877315131253466,0.012268486874653347
0,1,0.4548446178568692,0.5451553821431309
0,0,0.9116775342370401,0.08832246576295984
0,0,0.9281961652090863,0.07180383479091378
1,1,0.13415855468455348,0.8658414453154465
1,1,0.02654723619128255,0.9734527638087176
1,1,7.65711299764675e-06,0.9999923428870023
0,0,0.9922063870949439,0.00779361290505605
0,0,0.9657123853599605,0.0342876146400395
1,1,0.005770833590001164,0.9942291664099989
0,0,0.9721828654646297,0.02781713453537031
0,0,0.9253283621503758,0.07467163784962413
0,0,0.93596837173122,0.0640316282687799
1,1,0.08773373082381604,0.912266269176184
0,0,0.7677441352084434,0.23225586479155674
0,0,0.9621153666920131,0.037884633307986866
0,0,0.9981559774019229,0.001844022598077089
0,0,0.7008166415619933,0.29918335843800664
1,1,0.09968169281998115,0.9003183071800187
1,1,0.06278733418378703,0.9372126658162131
0,0,0.9142390927688618,0.08576090723113791
0,0,0.9042445976318695,0.09575540236813064
0,0,0.9852209832048063,0.014779016795193615
1,1,0.11392696277742669,0.8860730372225732
0,0,0.9817013057711712,0.01829869422882885
0,0,0.9706489878045707,0.029351012195429287
0,0,0.9923585941449515,0.007641405855048532
0,0,0.9333632881268638,0.06663671187313626
0,0,0.9403634667865142,0.05963653321348586
0,0,0.9716024653068968,0.028397534693103247
0,0,0.8391650109928274,0.16083498900717264
0,0,0.9639390039398937,0.036060996060106196
0,1,0.022215495903617377,0.9777845040963825
0,0,0.9934595882528856,0.006540411747114339
1,1,0.08677792299397714,0.9132220770060228
0,0,0.9772468404201611,0.022753159579839005
0,0,0.881127124030251,0.11887287596974898
1,1,0.42176494876378956,0.5782350512362103
1,1,0.03855613671118999,0.9614438632888099
1,1,0.007538512524803723,0.9924614874751961
0,0,0.9370988539912903,0.06290114600870972
0,0,0.9944058026712955,0.005594197328704516
0,0,0.48755383677481307,0.512446163225187
0,0,0.939388985522128,0.06061101447787183
0,0,0.9717272559887258,0.028272744011274255
0,0,0.9627268460734738,0.03727315392652607
1,1,2.4868222367203106e-07,0.9999997513177764
0,0,0.9936706947932872,0.006329305206712823
0,0,0.7731604835876145,0.22683951641238545
0,0,0.9592246670551464,0.04077533294485348
0,0,0.9189341390225882,0.08106586097741182
0,0,0.9313002289977398,0.06869977100226035
1,1,6.1025022185910645e-06,0.9999938974977813
0,0,0.9373890040270808,0.06261099597291898
1,1,1.0104354501874754e-07,0.9999998989564549
0,0,0.5964925927579553,0.4035074072420448
0,0,0.9493103412869363,0.05068965871306368
0,0,0.8560134124345083,0.1439865875654914
0,0,0.5355026397650207,0.46449736023497934
1,1,5.9966377108078205e-06,0.9999940033622892
0,0,0.996459567259424,0.003540432740575895
1,1,0.18929665470041432,0.8107033452995858
1,1,0.028229280311743814,0.9717707196882563
1,0,0.8609624719599248,0.13903752804007533
0,1,0.4229427559910272,0.5770572440089727
0,0,0.6268336665662677,0.3731663334337322
0,0,0.8587640826220909,0.1412359173779093
0,1,0.35707059775589034,0.6429294022441095
0,0,0.9836452415322268,0.016354758467773206
0,0,0.9096414008243182,0.090358599175682
0,0,0.521430425692877,0.4785695743071229
0,0,0.792775581497833,0.2072244185021668
0,0,0.9977577838409247,0.002242216159075144
0,0,0.9611105093924105,0.03888949060758959
0,0,0.9398272684796334,0.06017273152036666
1,1,1.0923304505697547e-07,0.999999890766955
0,0,0.9670254535017141,0.032974546498285955
1,1,0.12078660717049856,0.8792133928295014
0,0,0.978471200599131,0.02152879940086913
0,0,0.9099687414857349,0.090031258514265
0,0,0.8253310123873587,0.17466898761264127
0,0,0.9993979348544902,0.0006020651455099166
0,0,0.8887822572471161,0.1112177427528838
0,0,0.9643969121004132,0.03560308789958686
0,0,0.9572625713912314,0.042737428608768745
0,0,0.9262370754135786,0.07376292458642125
0,0,0.9241416679942586,0.07585833200574131
0,0,0.9417162753918408,0.05828372460815921
1,1,0.03914330972320648,0.9608566902767938
0,0,0.9746836932208008,0.025316306779199174
1,1,0.005996050701046584,0.9940039492989534
0,0,0.9552906356933044,0.044709364306695594
0,0,0.7932590640280234,0.20674093597197643
0,0,0.9797744419811429,0.02022555801885715
1,1,7.861017497177369e-07,0.9999992138982503
0,0,0.9319560683312297,0.06804393166877043
0,0,0.9761070686488909,0.023892931351109047
0,0,0.9612262313999003,0.038773768600099776
0,1,0.008925982254159965,0.99107401774584
1,0,0.5623173261486566,0.43768267385134335
0,0,0.9716678453763449,0.028332154623655167
0,0,0.9388126577483928,0.06118734225160701
1,0,0.63638378744379,0.3636162125562099
0,0,0.9946038767527637,0.005396123247236179
0,0,0.995835606175555,0.004164393824444902
1,1,0.009333842121457202,0.9906661578785428
0,0,0.9845511863001969,0.015448813699803105
0,0,0.8373524328726858,0.16264756712731426
0,0,0.8692774700687625,0.1307225299312374
1,1,0.04230229058785815,0.9576977094121417
0,0,0.7900047672918402,0.2099952327081598
0,1,0.45928788149384886,0.5407121185061514
0,0,0.8935997771604633,0.10640022283953673
0,0,0.656238249032159,0.34376175096784095
1,1,0.014375719795652605,0.9856242802043474
0,0,0.5977139407497531,0.40228605925024696
0,0,0.9079761001352978,0.09202389986470247
0,0,0.9961975241602045,0.003802475839795637
0,0,0.9788811584719403,0.021118841528059727
0,0,0.9845735774830218,0.015426422516978325
0,0,0.9875901084380814,0.012409891561918455
0,0,0.8370149980861004,0.1629850019138996
0,0,0.7024590064194074,0.29754099358059266
0,0,0.8838718752664697,0.11612812473353024
0,0,0.9831979982415351,0.016802001758464944
0,0,0.8867291971328368,0.11327080286716305
0,0,0.856152501628682,0.14384749837131808
0,0,0.9514408729378268,0.048559127062173274
1,1,3.8762498803191037e-13,0.9999999999996123
0,0,0.9776508100052728,0.022349189994727157
0,0,0.9929312194696431,0.007068780530356936
0,0,0.9582078451802496,0.04179215481975032
0,0,0.9900862823756645,0.009913717624335577
0,0,0.7491864761369013,0.25081352386309874
1,1,1.0857391322629695e-06,0.9999989142608677
1,1,8.813209124765136e-13,0.9999999999991187
1,1,0.32847397357635183,0.6715260264236484
0,0,0.6986869906244583,0.3013130093755418
1,1,0.37298765458113625,0.6270123454188637
1,1,2.5558651539509093e-13,0.9999999999997444
1,1,1.4739012098554305e-06,0.9999985260987901
1,1,0.007590880077004565,0.9924091199229954
0,0,0.6898207230158623,0.3101792769841374
0,0,0.8938044573021972,0.10619554269780274
0,0,0.8393397833965499,0.16066021660344995
0,0,0.8832309328878706,0.1167690671121293
0,0,0.9843555646626014,0.01564443533739848
1,1,0.003360094206515523,0.9966399057934845
1,1,1.4178417171917394e-07,0.9999998582158284
0,0,0.9191080573398117,0.0808919426601884
0,0,0.9158341932549898,0.08416580674501017
0,0,0.9631451771653649,0.03685482283463522
0,0,0.9987902735711083,0.00120972642889176
0,1,4.5350198756242637e-07,0.9999995464980125
0,0,0.9127010654298979,0.0872989345701021
0,0,0.8741916230404337,0.12580837695956637
0,0,0.9861376963106423,0.013862303689357595
1,1,0.04661006375608765,0.9533899362439124
1,1,0.22339784022911746,0.7766021597708823
0,0,0.9297112537249631,0.07028874627503687
1,1,2.711079526641873e-07,0.9999997288920472
1,1,0.004947323409565063,0.9950526765904348
0,0,0.9906296490737336,0.009370350926266213
0,0,0.8867181410729132,0.11328185892708689
0,0,0.867747660850342,0.1322523391496578
0,0,0.9941868166497387,0.005813183350261269
0,0,0.9058487638286772,0.09415123617132291
0,1,0.2856447375075994,0.7143552624924006
0,0,0.8153334798853357,0.18466652011466447
1,1,0.09608575924032908,0.903914240759671
0,0,0.8061730167463191,0.19382698325368067
0,0,0.7758624658200223,0.2241375341799777
0,0,0.979389351277599,0.020610648722400978
1,1,0.21083417597601184,0.7891658240239884
1,1,0.3812741776890861,0.618725822310914
0,0,0.9589834975274868,0.0410165024725133
0,0,0.9510150384146333,0.04898496158536679
0,0,0.9862396469202415,0.013760353079758484
0,0,0.9911475893632055,0.008852410636794468
0,0,0.9193283712430504,0.08067162875694955
0,0,0.986792877841708,0.01320712215829206
1,0,0.9179953486469357,0.08200465135306423
0,0,0.9551902026337113,0.044809797366288685
0,0,0.957617041959242,0.04238295804075794
0,0,0.9925125004573355,0.007487499542664368
1,0,0.9604553205254913,0.039544679474508744
0,0,0.982189137511706,0.017810862488294034
1,1,0.06194435254740181,0.9380556474525981
0,0,0.9562385444658628,0.0437614555341372
0,0,0.7385455625777528,0.26145443742224694
1,0,0.9614610703434908,0.03853892965650932
0,0,0.9561161172346875,0.043883882765312375
0,0,0.8796196413677709,0.12038035863222918
0,1,0.016306068336343363,0.9836939316636567
0,0,0.8847287412601589,0.11527125873984126
0,0,0.9476462489863876,0.05235375101361239
0,0,0.7446983427855611,0.25530165721443876
0,0,0.9201699788509922,0.0798300211490079
0,0,0.9619837373154548,0.038016262684545075
0,0,0.9302833192136233,0.06971668078637686
0,0,0.9370541195323049,0.062945880467695
0,0,0.8965058897116934,0.10349411028830675
0,0,0.9450475728913453,0.05495242710865464
1,1,0.02812876955628647,0.9718712304437136
0,0,0.9893549306484257,0.01064506935157427
0,1,0.0033570270191221946,0.996642972980878
1,1,0.01507100771584327,0.9849289922841566
1,1,9.448721825337041e-06,0.9999905512781746
0,0,0.9940876517510702,0.0059123482489298025
0,0,0.9975723049324103,0.0024276950675895643
0,0,0.7542172013478763,0.2457827986521236
0,0,0.9519234052902258,0.04807659470977412
0,0,0.9309056866427519,0.0690943133572481
0,0,0.9889800296848517,0.011019970315148148
1,1,0.24380402627787578,0.7561959737221242
0,0,0.8426160323314227,0.15738396766857726
0,0,0.9805770857951934,0.019422914204806508
0,1,0.3549937069033023,0.6450062930966975
0,0,0.9378693787299682,0.06213062127003169
0,0,0.8894035045293391,0.11059649547066079
0,0,0.9557031221853124,0.044296877814687705
0,0,0.7704147279998083,0.22958527200019163
0,0,0.9531382297667224,0.046861770233277596
0,1,0.21469485521196824,0.7853051447880316
0,0,0.728616923352629,0.27138307664737105
0,0,0.519444591390335,0.48055540860966506
0,0,0.6584901702243086,0.3415098297756913
1,1,7.340078458616778e-08,0.9999999265992154
0,0,0.9481549622148373,0.051845037785162744
0,0,0.9666203198954583,0.033379680104541766
0,0,0.9384858671099761,0.06151413289002383
0,0,0.9824294193680997,0.01757058063190038
0,0,0.9620576687616175,0.03794233123838265
0,0,0.7809428030859031,0.21905719691409695
1,1,0.016421267151447844,0.9835787328485522
0,0,0.9192845951284478,0.08071540487155206
0,0,0.9466507385711571,0.05334926142884286
0,0,0.9547735654833346,0.04522643451666533
1,1,0.0028257559258664795,0.9971742440741336
0,0,0.9692889704385026,0.030711029561497537
0,0,0.9087568868383205,0.09124311316167955
0,0,0.9543184102394935,0.04568158976050646
0,0,0.9836579839479025,0.016342016052097504
0,0,0.829773159143372,0.17022684085662826
0,0,0.7906555876279968,0.2093444123720031
1,0,0.5512989709019651,0.4487010290980349
0,1,0.39853117559217616,0.6014688244078238
1,1,7.746565566921253e-06,0.999992253434433
0,1,0.45915407204875897,0.540845927951241
0,0,0.9951752288216765,0.004824771178323443
0,0,0.946423947901322,0.05357605209867794
1,1,1.8081103333124194e-05,0.9999819188966669
1,1,0.3582978397630058,0.6417021602369941
0,0,0.9866914173366796,0.01330858266332041
0,0,0.9823398334264454,0.017660166573554556
0,0,0.9122598847900831,0.08774011520991681
0,0,0.9839242039927785,0.016075796007221595
0,0,0.9528587513181965,0.04714124868180337
0,0,0.9497977531651706,0.05020224683482937
0,0,0.9866573313439635,0.013342668656036462
0,0,0.9759596713399689,0.024040328660031016
0,0,0.9900026671345978,0.009997332865402173
0,0,0.9701434177646422,0.029856582235357844
1,1,0.2504980221518277,0.7495019778481724
0,0,0.9159365178717847,0.08406348212821547
0,0,0.7534118285131213,0.24658817148687875
0,1,0.1495667325873582,0.8504332674126417
0,0,0.7430744908823597,0.25692550911764045
0,0,0.8666359844114314,0.1333640155885686
0,0,0.9666210343082471,0.03337896569175295
0,0,0.9023658285213036,0.09763417147869652
0,0,0.9680654809251908,0.03193451907480907
1,1,0.006210063482115518,0.9937899365178844
0,0,0.9493897329915958,0.05061026700840428
0,0,0.9804629062234304,0.019537093776569727
0,0,0.9515342403523319,0.048465759647668034
0,0,0.9940249463216609,0.00597505367833912
1,1,0.07803679436375935,0.9219632056362406
0,0,0.9738919368740999,0.026108063125900003
0,0,0.9752024484051686,0.024797551594831466
0,0,0.9430555666214493,0.056944433378550735
0,1,0.06455668125833948,0.9354433187416604
0,0,0.9912504557961083,0.008749544203891707
0,0,0.9832164478239266,0.016783552176073514
0,0,0.9760529868613607,0.023947013138639228
0,1,0.17747813561600362,0.8225218643839965
0,0,0.9910970468103341,0.008902953189666017
0,0,0.998181825545658,0.0018181744543420341
0,0,0.8454118093092233,0.1545881906907767
0,0,0.6882144346734219,0.3117855653265781
0,0,0.7248259688443432,0.2751740311556567
1,1,0.023734773292371166,0.9762652267076288
1,1,0.03255228750502872,0.9674477124949714
0,0,0.9833980746165137,0.01660192538348627
0,0,0.9771242564224307,0.022875743577569295
0,0,0.9667533114195255,0.03324668858047457
0,0,0.9781314266146542,0.02186857338534562
0,0,0.9346378529936762,0.06536214700632395
0,0,0.99275564128806,0.007244358711939869
0,0,0.9390119972060743,0.06098800279392562
0,0,0.7475034493506817,0.25249655064931836
0,0,0.858937380172927,0.14106261982707302
1,0,0.9522221727186894,0.04777782728131055
0,0,0.9035812988032833,0.09641870119671665
1,1,0.08496571572542504,0.915034284274575
0,0,0.9889087824289629,0.011091217571037067
0,0,0.9667678675007574,0.03323213249924275
0,0,0.952079887165411,0.047920112834588975
1,1,0.009675609190135399,0.9903243908098647
0,0,0.925915703966383,0.07408429603361716
0,0,0.7681603069104738,0.23183969308952618
0,0,0.8409717728567465,0.1590282271432534
0,0,0.9701018767415437,0.029898123258456387
1,1,0.021875230244664635,0.9781247697553355
0,0,0.9661874134829397,0.03381258651706036
1,1,0.10139385415991427,0.898606145840086
0,0,0.9682244361172186,0.031775563882781466
0,0,0.9956856792637084,0.004314320736291523
1,1,0.11902650181468942,0.8809734981853107
0,0,0.990587815511326,0.00941218448867391
0,0,0.9616339976698339,0.03836600233016616
0,0,0.9926460519802408,0.007353948019759091
0,1,0.4442192917789884,0.5557807082210118
0,0,0.9198365097531037,0.08016349024689642
0,0,0.971886697472328,0.02811330252767195
1,1,0.03331825003664108,0.9666817499633588
0,0,0.9723849314813081,0.027615068518691974
0,0,0.9389092861141081,0.06109071388589189
0,0,0.9998857689172173,0.0001142310827827598
0,0,0.9023881737535201,0.09761182624648
0,0,0.98731042783135,0.012689572168650019
0,0,0.9865766679111219,0.013423332088878089
1,1,1.339546332039568e-07,0.9999998660453668
0,0,0.9073935370516502,0.09260646294834983
0,0,0.9871752202591478,0.012824779740852287
0,0,0.9781970010793454,0.02180299892065476
0,0,0.9858176178876377,0.014182382112362432
1,0,0.6212433510997526,0.37875664890024735
0,0,0.9664176609501766,0.033582339049823336
1,1,9.678583337894036e-12,0.9999999999903213
0,0,0.8296089401531112,0.17039105984688876
1,1,1.2560872261758586e-06,0.9999987439127738
0,0,0.9226084340025154,0.07739156599748462
0,0,0.5338503419736778,0.466149658026322
0,0,0.9654951340978855,0.03450486590211451
0,0,0.7859704920432078,0.21402950795679215
0,0,0.9958637167180532,0.0041362832819467205
1,1,0.017386117473731446,0.9826138825262688
0,0,0.968102504139141,0.03189749586085902
0,0,0.8806377228393788,0.11936227716062128
1,1,4.326492797395804e-06,0.9999956735072026
0,0,0.9315013784442179,0.06849862155578207
0,0,0.9300205842231848,0.06997941577681542
0,0,0.9696718053930284,0.03032819460697162
0,0,0.9652173381015945,0.03478266189840555
1,1,0.10628298827405952,0.8937170117259404
1,1,0.010262605173638823,0.9897373948263611
0,0,0.8638028716566142,0.13619712834338604
0,0,0.9416731815962573,0.05832681840374268
0,0,0.9483866785674987,0.051613321432501226
0,0,0.9614881058241213,0.03851189417587879
0,0,0.8450468466531704,0.15495315334682977
0,1,0.18314712555349705,0.8168528744465028
0,0,0.9318883076604162,0.06811169233958385
0,0,0.9352995618333267,0.06470043816667341
0,0,0.9961067932309439,0.003893206769056112
0,0,0.7530095625851353,0.24699043741486454
0,0,0.9546878893277979,0.045312110672202095
0,0,0.9384611599384544,0.0615388400615457
0,0,0.9641623726907367,0.03583762730926322
1,1,0.029966253051182713,0.9700337469488172
0,0,0.9639745209080932,0.036025479091906794
0,0,0.9726637256370942,0.027336274362905696
0,0,0.9919577718062623,0.00804222819373769
0,0,0.7495824519750687,0.25041754802493127
0,0,0.8313210264179203,0.1686789735820797
0,0,0.8093273800857581,0.1906726199142419
1,1,0.28264297132912425,0.7173570286708757
1,1,7.555099143039737e-07,0.9999992444900857
0,1,0.40835168243185765,0.5916483175681424
0,0,0.9942960892723257,0.005703910727674188
0,1,0.26427612211066565,0.7357238778893342
0,0,0.9738049588591446,0.026195041140855375
0,0,0.9096275586060485,0.09037244139395141
0,0,0.9321279079870095,0.06787209201299055
0,0,0.9901717128520217,0.009828287147978256
0,0,0.8651394040261746,0.13486059597382524
0,0,0.8250835594627249,0.17491644053727506
0,0,0.9208991327303464,0.0791008672696539
0,0,0.9544830834686194,0.04551691653138056
0,0,0.9469035813466957,0.053096418653304285
0,0,0.8840953671048667,0.11590463289513322
0,0,0.9697514647897258,0.030248535210274163
1,1,0.04412327627818756,0.9558767237218124
1,1,0.011805701178790404,0.9881942988212096
1,1,0.047218400582740364,0.9527815994172595
0,0,0.9360163101141873,0.06398368988581275
