y_test,y_pred,y_pred_proba
1,1,0.9860333896455425
0,0,0.1222763267010657
1,1,0.9319674115813786
0,0,0.18032335010740175
0,0,0.06071086890417322
1,1,0.9999999984073175
0,0,0.10620331963419812
0,0,0.23503996957955592
0,0,0.16011292394768378
0,0,0.08690410750624424
0,0,0.07466501565652092
0,0,0.11159750638668213
1,1,0.9549413547582095
0,0,0.3297521144541674
0,0,0.032095731221683764
0,0,0.11495774089522356
1,0,0.40279982815274384
0,0,0.04842467466032172
0,0,0.09673713254302328
0,0,0.22345068953797645
0,1,0.6749507887549172
0,0,0.2334379531979135
1,0,0.14185465370728748
0,0,0.05226212589119244
0,0,0.045587501466962756
0,0,0.08725208479126745
0,0,0.11766729269546775
0,0,0.06118647258745799
1,0,0.2755047451125203
0,1,0.6448325440066927
0,0,0.03213693737811535
0,0,0.14084334286879177
0,0,0.060652298502898966
1,0,0.13143014176331097
0,0,0.07734434104879437
0,0,0.13482017783570713
0,0,0.048498437273836674
0,0,0.1137826646095769
0,0,0.24473617189714195
0,0,0.16714755235257445
0,0,0.013386782985538125
0,0,0.07012446700321992
1,1,0.8220951889540072
0,1,0.6920161085122858
0,0,0.20614036690138807
0,0,0.08237215114445658
0,0,0.013163287997539748
0,0,0.4246015962922151
1,1,0.999999952341865
0,0,0.3548121368150528
0,0,0.1527821682934591
0,0,0.11056627079650047
0,0,0.07320629147012038
0,0,0.012606154132110992
0,0,0.3082364460874002
0,1,0.6772623100582096
1,1,0.6386943279107833
0,0,0.11833806101193023
0,0,0.062165491382178195
0,0,0.11527851410510924
1,1,0.766673105724422
0,0,0.06700179313779159
0,0,0.08088471300171257
0,0,0.03111760422956364
0,0,0.08369298322102935
0,0,0.2854484031315784
1,0,0.1931191894503932
1,1,0.9289509464748889
0,0,0.13161787948679435
0,0,0.03603423376263627
1,1,0.9595801738699363
0,0,0.1364213181194743
0,1,0.6472340928252762
0,0,0.4131629415335207
1,0,0.22900278666133703
1,1,0.9717512060694252
0,0,0.041619175127297243
0,0,0.11618916339627162
0,0,0.06203317082344402
1,1,0.7299829775724125
0,0,0.17212375707937597
0,0,0.08250269630509767
0,1,0.5971363417535122
0,0,0.14901103348117928
1,1,0.9939427272883176
0,0,0.12904046786928813
1,0,0.3014411899087658
1,1,0.9298935872613077
0,0,0.0712038206752805
0,0,0.28887601017408626
0,0,0.09154816633883642
0,1,0.542279050779957
0,0,0.46529980356803685
1,1,0.9923940937760474
0,1,0.9642497575374713
0,0,0.15479161642324962
1,1,0.980769452807328
0,0,0.04474412533525467
0,0,0.1381149626366487
0,0,0.10456494466109588
0,0,0.027510389126300706
0,1,0.8760761079602258
1,1,0.9619732444731912
1,1,0.9999999999999699
0,0,0.18923222823907007
1,0,0.5
0,0,0.04676538541891267
1,1,0.9325366303842911
0,0,0.0957822407780291
0,0,0.040488358312941834
0,0,0.281270248686726
0,0,0.08103912900770456
0,0,0.13291356180573252
0,1,0.9526632909711787
1,1,0.5707947172368177
0,0,0.050254181162804216
0,0,0.07486281348746385
0,0,0.12795397273649803
0,0,0.44071167967431635
0,0,0.12762637641279578
0,0,0.11939259570864243
1,1,0.8613756926812813
0,1,0.7950322220599546
0,1,0.6506117804760126
0,0,0.04815658796859451
1,0,0.4211208814638208
1,1,0.9249164145161237
0,0,0.11146244110730673
0,0,0.17386757499772576
0,0,0.18251530592161186
1,1,0.688722587978039
0,0,0.0729717220615148
1,1,0.8081527960044107
0,0,0.3036491390522654
0,0,0.16814135792472332
0,0,0.2139177273337019
0,0,0.07750078426934288
0,0,0.15021846463842975
0,0,0.07236200611427142
1,1,0.7181268103084502
0,1,0.5533399111325032
1,1,0.9561311174949249
0,0,0.2531981918317877
0,0,0.35266388434147994
1,1,0.9412843000214508
0,0,0.171262695525483
1,1,0.99493105662099
0,0,0.09680317322843385
1,0,0.35076677533510264
1,1,0.6405041709672992
0,0,0.02363806927255641
0,0,0.24981950026163063
0,1,0.5344072955371967
0,0,0.15476905555228068
0,0,0.18332650629676753
0,1,0.5575529465332869
0,0,0.3312512874553312
0,0,0.06996509391272791
0,0,0.16632104549838891
1,1,0.9603880184499484
0,0,0.5055850806878552
0,0,0.043212011380467104
0,0,0.05124714475516236
0,1,0.7614054829825875
1,1,0.5997579274838105
0,1,0.9209268904330992
0,0,0.1769346468681842
1,1,0.9654249895119223
0,0,0.08993105240450812
0,1,0.7928000760776859
0,0,0.1665542241500846
0,0,0.11039103827373956
1,1,0.9384829191203136
0,0,0.18156746444207505
0,1,0.9999998414736009
0,0,0.17031634599909118
0,0,0.17013351266325985
0,0,0.009117862931430713
0,0,0.02690737536922987
0,0,0.11856828514475849
1,1,0.8888041324671065
0,0,0.14735645550258758
0,0,0.10891903801258823
0,0,0.23487566475176505
1,1,0.9999999970559159
0,0,0.06444659322909581
0,0,0.2607479867001438
0,0,0.07880299672929192
0,0,0.30596548129884227
0,0,0.06721492985408228
0,0,0.2878166780771266
0,0,0.18865654936430604
0,0,0.13546234593062687
0,0,0.1345580417590309
1,1,0.7007128919339698
0,0,0.1913673699926574
1,0,0.47562981148756944
0,0,0.07206660810684026
0,0,0.1536773803422114
0,0,0.06072930082971413
0,0,0.274319237478742
0,0,0.28874452494090647
0,0,0.13672529377469497
0,1,0.5231472240493162
1,1,0.7719185309687469
0,0,0.24362258401952205
1,1,0.9999990613053426
1,0,0.23496646458548975
0,0,0.07656302798114742
0,0,0.18845381349876725
0,0,0.10817955439438108
1,1,0.8891102125164649
0,0,0.12621947464227948
0,0,0.10452665267891624
0,0,0.043255894540840764
0,0,0.08473636839040392
0,0,0.02803114395296982
0,0,0.10036703278729846
0,0,0.15837181939010755
0,0,0.12006939517342993
0,0,0.1708815258176619
0,0,0.2128019867549751
0,0,0.19553585366227166
0,0,0.33410117000247347
0,1,0.6197017942376353
1,0,0.23920792321387765
1,1,0.9999999075148771
0,0,0.007261815850840373
0,0,0.20284888559407088
0,0,0.03139501214861217
0,0,0.21229035035191068
0,0,0.1297719494075911
0,0,0.12387725888014475
0,1,0.9526153522666099
0,1,0.847591779585793
0,1,0.7707653990753587
0,0,0.10448514265734916
1,1,0.9999974819968195
0,1,0.87674399908327
0,1,0.8112494814387464
0,0,0.18485576140149704
0,0,0.3813152318096155
0,0,0.30732696883186217
0,0,0.11675111877149234
0,0,0.12004717558438792
0,0,0.06344307956220606
0,0,0.25923135308212863
0,0,0.23334372282262975
1,1,0.9999999041615585
0,0,0.15269886776093933
0,0,0.113985395835767
0,0,0.32890049916153163
1,1,0.9128490471665697
1,1,0.9107917861913978
1,1,0.9999999942122167
1,1,0.6472303468318782
0,0,0.25503697617135884
0,0,0.07605577903153707
1,1,0.8841826970361963
1,1,0.9653897099243236
0,0,0.1427380786096621
1,1,0.9357996384122352
0,0,0.047875657834204194
1,1,0.6952498789926992
0,1,0.7928872062739805
0,0,0.09433893315256879
1,1,0.5717431297889064
0,0,0.08064682119201584
0,0,0.0725079392177857
0,0,0.0852009639584338
1,0,0.41604548254779855
1,1,0.9999999998018273
0,0,0.024389820283901624
0,0,0.3073297218724637
0,0,0.23663738881639698
1,1,0.9999981158848411
0,0,0.41124273737572503
0,1,0.8474007945401303
1,0,0.12451549758917664
0,0,0.216090085799434
1,0,0.06053493529272907
0,1,0.9953740608324878
0,0,0.059990461450094734
0,0,0.024981262076489756
0,0,0.09883317495145481
0,1,0.9526739783259972
0,0,0.13837217127161214
1,1,0.9445188798829072
0,1,0.5138107766373776
1,1,0.7286098218951174
0,0,0.05967333284670953
1,1,0.9999999999781081
0,0,0.08883049052756187
0,1,0.9605771005832803
0,0,0.02942912378720877
0,0,0.025865935903615057
0,0,0.41141781675537104
0,0,0.10320072737674525
0,0,0.03256979972928034
0,0,0.09778876795189405
1,1,0.9805630012087776
0,0,0.051991431758121945
0,0,0.09929379171971818
0,0,0.09215057540719951
1,1,0.992260739358936
1,1,0.9107371114508557
1,1,0.5681333830296298
0,0,0.039470566718123594
0,0,0.0707554241722336
1,1,0.9999998501058842
1,1,0.8737412662614803
0,1,0.5248378257434239
0,0,0.03499941458579702
0,0,0.20401829565016646
0,0,0.10279960485213767
0,0,0.11490152778094091
0,0,0.11393996076935511
0,0,0.09791192514251139
0,0,0.06285157110989059
0,1,0.8544333319245444
0,1,0.6974241697886346
0,0,0.1132854144195853
0,1,0.6328889887024886
0,0,0.019007392224244107
1,1,0.9517390373289722
0,0,0.059444160838377155
0,0,0.0734616190740253
1,1,0.9999999999996211
1,0,0.46043698798092664
1,1,0.777583200095608
0,0,0.08556452137233964
0,0,0.05790545918505915
0,0,0.2570737752896682
0,0,0.22664555465966926
0,0,0.45108796893638803
1,1,0.9944727387648414
1,1,0.9999962194152737
0,0,0.13686245489063203
1,1,0.9461775005838506
1,1,0.9707220117325533
1,1,0.7924751695158224
0,0,0.12872276964009802
1,1,0.9074519529070857
1,1,0.9479383907533737
0,0,0.12261265760729552
0,0,0.3013940528712618
1,1,0.9999936612945486
0,0,0.05576045763008204
1,1,0.9999935627593056
1,1,0.9884525125004607
0,0,0.002473907125279933
1,1,0.8942777852779131
0,0,0.046478568633457
0,0,0.2629226832022309
0,0,0.06777823034767523
0,0,0.09021848792373786
0,0,0.02018907670101128
1,0,0.1787448158619633
1,1,0.9832290379324393
1,1,0.9910039465295929
0,1,0.7247973892114412
0,0,0.21612964193853254
1,1,0.7914861496884293
1,1,0.8236313676038959
0,0,0.09595099852807586
0,0,0.1237226284803218
0,0,0.07526961745502468
0,0,0.018884305829251966
0,0,0.0721326797728586
0,0,0.08748178816966361
0,0,0.09828276136092545
0,0,0.1526747816573803
1,1,0.6106359215259591
0,0,0.07940881597450963
0,0,0.03607228293045075
0,0,0.1648099515341976
0,1,0.7477483930993021
0,0,0.11798892712119749
0,0,0.06447487465269111
0,0,0.05929441988649535
0,0,0.1150921432998561
0,0,0.1567539769959309
1,1,0.620455225461491
0,0,0.14885456337893013
0,1,0.7646293905526762
0,1,0.6879355581552719
0,0,0.05455717426120515
0,0,0.014653773697626445
1,0,0.13729203168069243
0,0,0.06492427732800549
1,1,0.9918128907387449
0,0,0.5
0,0,0.06487574261360278
0,0,0.05619742663574235
1,1,0.9660760262349698
0,0,0.012370964327114865
1,1,0.681203105312249
0,0,0.41173507547417576
0,0,0.06492949136067434
0,0,0.08389876738336809
0,0,0.07727885655427429
0,0,0.2973099341348325
0,0,0.17075830831924652
0,0,0.3556811468213751
1,0,0.4850576076304888
0,0,0.14102871683158116
1,1,0.995890495040222
1,1,0.9999998440238098
0,0,0.040974236405191
1,1,0.9846515294570717
0,0,0.2865425630137965
0,0,0.06451227260647349
1,1,0.7489974608833369
1,1,0.9999859617102854
0,0,0.06123545716001736
0,0,0.024371221447089805
0,0,0.09441906245641782
0,0,0.36716117042974794
0,1,0.666953351821396
1,0,0.4463815532453476
0,0,0.05474731949388694
1,1,0.8181289399120718
0,0,0.041213541387244854
0,0,0.17805170726793343
1,1,0.6810462124529117
0,0,0.3400232104802039
0,0,0.028278027350555873
0,0,0.20508373960218726
1,1,0.9999999999812066
0,0,0.13123930621300403
0,0,0.08484954794062517
1,1,0.697975846679122
0,1,0.5209659381437505
1,1,0.5662620277238778
0,0,0.10484492402631598
1,1,0.9428948924598525
0,0,0.4668559223351395
1,1,0.9791266977107164
1,1,0.5617605599082052
1,1,0.7411522058266902
0,0,0.09201527812654411
0,0,0.14179344102525124
1,0,0.1719361935039117
1,1,0.9999999817285468
0,1,0.6609130826224857
1,1,0.9848973791666382
0,0,0.03619470115845257
0,0,0.05882261947802778
0,0,0.2925070178188309
0,0,0.23693915094550005
0,0,0.08537384779546237
1,1,0.8889117050038209
0,0,0.04756187224042576
1,1,0.9999999793701577
1,1,0.973701127868075
0,0,0.0334389703633858
0,0,0.12310871626220866
0,0,0.01428223167399966
0,0,0.011113582733532313
0,0,0.04465070764314788
0,0,0.2412629972183915
0,0,0.4131681780944977
0,0,0.044799644777014674
0,0,0.006191714678313154
0,0,0.06746372761522865
0,0,0.1534985095250493
0,0,0.06249514325136258
0,0,0.2099243923117542
1,0,0.3063907381140357
1,1,0.978783293645526
0,1,0.9698629251373906
1,1,0.958583219783234
1,0,0.1750740278264508
1,1,0.5440874232989665
1,1,0.8732616474621996
0,0,0.04175901178020506
0,0,0.23670410438129827
0,0,0.1298418572530028
0,0,0.1750554740994679
1,1,0.9025054811083671
0,0,0.05173224174494119
0,1,0.6904752497376558
0,0,0.09172852759205123
1,1,0.9569900601668692
0,0,0.23260253819044047
0,0,0.2405556461627368
0,0,0.06674657686564504
0,0,0.061374324290429
0,0,0.1385926280439319
0,0,0.11251700847319857
0,0,0.2671987076477555
1,0,0.10133825518576964
1,1,0.9999999999999699
0,0,0.06514686320383954
0,1,0.9823363078738622
0,0,0.001982186690544731
1,1,0.993326668579297
0,0,0.06771454702314372
0,0,0.1330801549113346
1,1,0.9999999774868038
1,0,0.3076572717656935
0,0,0.04589282366974975
0,0,0.11050753505462364
0,0,0.09561508803579637
1,1,0.999999837715919
0,0,0.3137270739648774
0,0,0.06961163858415619
0,0,0.3861648590517034
0,0,0.11318695246911548
1,1,0.9860435354135947
0,1,0.9575209487596216
0,0,0.2181531233037294
1,1,0.9923651811159813
0,0,0.22369956815327335
0,0,0.06190278079529921
0,0,0.15813284817561526
0,0,0.07127532476528581
0,0,0.07667411347520744
0,0,0.03373030949577772
1,1,0.9999920989164319
1,1,0.9355721673804756
1,1,0.9255235092851019
1,0,0.2802548496646395
0,0,0.012302494785308997
1,0,0.46282640219067744
0,0,0.004091334907723068
0,0,0.08696986790003366
0,0,0.19377657383157107
0,0,0.07081710434038717
0,0,0.2386780265773435
1,0,0.13132330858719274
0,0,0.03507448169641643
0,0,0.05113160921633361
0,1,0.7275566771845595
0,0,0.3915808587642018
0,0,0.31136385204252987
1,0,0.479075150497202
1,1,0.6145365796513675
0,0,0.06904978015273516
0,0,0.305376377451881
0,0,0.04381348671734158
0,0,0.03229429539291042
0,0,0.210472556661858
1,1,0.9556265118609643
0,0,0.17403017513122726
0,0,0.12054493207435717
1,1,0.8205117206656285
0,0,0.01953251402920488
0,0,0.17609536410645932
1,1,0.6164497504704852
0,0,0.09529941940567292
0,0,0.18285693165339306
0,0,0.2721441872373157
0,0,0.21218819838301764
0,0,0.2135879326662314
0,0,0.446538872551571
0,0,0.3428034358803919
0,1,0.535677373582771
1,1,0.9999970814853695
0,0,0.09342925041441266
0,0,0.290981365007329
0,0,0.024633758519550596
0,0,0.03087681986818238
0,0,0.4643251489721734
0,0,0.03333947344897226
0,0,0.17750959471862027
0,0,0.006671404709670941
0,0,0.366422174784199
0,0,0.002805356040966827
0,0,0.04750393081031158
1,1,0.9933891547952264
0,0,0.10756840153602412
0,0,0.1341341861556668
0,0,0.10391688111459219
0,0,0.10206962688714157
1,1,0.9950439212960994
0,0,0.21713943280633158
0,0,0.042147999341319645
0,0,0.2159242493116885
0,0,0.03649500232220199
0,0,0.07362680992454736
0,0,0.05450951432635073
0,0,0.13875928655603825
0,0,0.20905588336328218
0,0,0.18965044702241843
1,1,0.5154346599439082
0,0,0.0499966019903142
0,0,0.06462060827802087
0,0,0.3687756348722832
1,1,0.8823329722825161
1,1,0.9768845539934834
1,1,0.8659232624676005
0,0,0.0019518516115495362
0,1,0.9283882284100519
0,0,0.17923459667760577
0,0,0.08557320315385213
0,0,0.1839382519478887
0,1,0.8524586028339083
1,1,0.7263150020523628
0,0,0.1608840664161406
0,0,0.19230297925936402
0,0,0.04469456542032285
0,1,0.7950125321242903
0,0,0.05943632089842221
0,0,0.022919164857619967
0,0,0.22382520325219615
0,0,0.12329861840351886
0,0,0.09100361882782144
1,1,0.9107158786211121
0,1,0.9999993327915766
0,0,0.2507381261775347
0,0,0.05007526630137866
0,0,0.261958846514164
1,1,0.8760860953183632
0,0,0.05993535293270216
1,1,0.5919384230068735
0,0,0.013195279404173173
0,0,0.0681164907729903
0,0,0.08259336746118355
1,1,0.9543860345860771
1,1,0.7052372979626541
0,0,0.0712358484717075
0,0,0.2019794136600362
0,1,0.5302301650749217
0,0,0.018472321303447965
1,0,0.31084453649134847
0,0,0.06014272253493527
0,0,0.14353162868153288
0,0,0.4498921016576138
1,1,0.97493281888994
1,1,0.962432339903102
0,1,0.7964764506051768
0,0,0.18213378579024875
1,1,0.982728234513128
0,0,0.10877591409689782
0,1,0.8988309879266048
1,1,0.9999999999999699
0,0,0.05915374076927262
1,1,0.9908902897824867
0,0,0.33557627617705155
0,0,0.08035688428565499
1,1,0.9423592513790022
1,1,0.990144718792129
0,0,0.09607189061276042
0,0,0.3097605294677986
1,1,0.9641229169748049
0,0,0.047308300074261275
1,1,0.8651865735191837
0,0,0.06387142030347508
0,0,0.04179505284588971
0,1,0.6403734309857166
0,0,0.15119338321749862
0,0,0.008073710889247613
0,1,0.8080858442594746
0,0,0.3531681916571989
1,1,0.9999996740270671
0,0,0.0757815854619383
0,0,0.05586303827280524
0,0,0.11259825347779569
0,0,0.022425519831549817
0,0,0.11241342512261773
0,0,0.39246534520209814
0,0,0.39432019847042504
1,1,0.9069954597261765
0,0,0.06960926607184707
1,1,0.5244830225849767
0,0,0.07291770698914027
1,1,0.943671263535682
1,1,0.815604860195563
0,0,0.21250271621056344
0,0,0.11544986224670473
0,0,0.08708086478977825
1,1,0.9999999999924953
1,1,0.670808253985185
0,0,0.11825564946263423
0,0,0.3025121059087436
1,1,0.9511953792388718
1,1,0.9854335362214006
0,0,0.07261976137552321
1,1,0.5871041113509198
0,0,0.13301876644542726
0,0,0.04427423675670384
0,0,0.0688309706307718
0,0,0.05663863630008368
0,0,0.17007462819151709
1,1,0.576826481262079
0,1,0.626117752882149
1,1,0.9932273197989261
0,0,0.3414789637471067
0,0,0.023566917177410333
0,0,0.1273858691681446
0,0,0.030499486651779525
1,1,0.9999999980562794
0,0,0.12791990237212708
0,0,0.14790732535065013
1,1,0.647070869893585
0,0,0.05611692973682537
0,1,0.5558532200371241
1,1,0.9077666985934814
0,1,0.8303601817557239
0,0,0.06188908284888408
0,1,0.7194028971027937
1,1,0.9999961671302915
1,0,0.3354374216163804
0,0,0.20643129188914525
0,0,0.010166070712177901
0,0,0.040710623050637634
1,0,0.3449199344679193
0,0,0.11164985176103318
0,0,0.08372689678583795
0,0,0.2735729948650676
0,0,0.0702316582116396
0,0,0.11256860913796082
0,0,0.43686155297553303
0,0,0.20567220470224903
0,1,0.6109998712019318
0,0,0.049714408453993594
1,1,0.9657018314863371
0,0,0.09034216768444712
0,0,0.29861190626606626
1,0,0.07424840968787298
0,0,0.04619331321332686
0,0,0.14132694357980335
0,0,0.1339463345985853
0,0,0.07154198300406353
0,0,0.28674864246861376
0,0,0.07396661661793898
0,0,0.07613229699244348
0,0,0.056299028050286866
0,0,0.4696541869485526
0,0,0.051611174256874164
0,0,0.1320951035542338
0,0,0.049496898584676256
0,0,0.2823913829336129
1,0,0.259241233848384
1,1,0.9623833844865528
0,1,0.7142213274140914
0,0,0.034623827635140624
0,1,0.980629202968283
0,0,0.32281748988610703
0,0,0.07011368881592482
1,1,0.9999978138942419
0,0,0.07691249529645283
0,0,0.21144311913086888
0,0,0.3334257575910172
0,0,0.1580819782379098
0,0,0.07116289579595365
0,0,0.052090243033835
0,1,0.8088068861152006
1,1,0.9751370522458087
0,0,0.19993232337190794
0,0,0.12641314274588947
0,0,0.02932445348890676
1,1,0.9999992248544769
0,0,0.07810260678843346
0,0,0.033263567476319776
1,0,0.0793511841716825
0,0,0.18426740151462198
1,1,0.9578951878469059
0,0,0.11181763229124438
0,1,0.8838149139826739
0,0,0.28512828546506785
0,0,0.2386530551912427
0,0,0.09051543341849802
0,0,0.04068600777186167
1,1,0.9694930194036419
0,0,0.12977738002646272
0,1,0.7114488995144325
0,0,0.08248255691712184
1,1,0.9880992596450324
0,0,0.2379695701301183
0,0,0.11744217920259717
0,0,0.11881447311441522
0,0,0.2741547650922998
0,0,0.11421694365789231
0,0,0.47856358020443607
0,0,0.2238799099536877
0,1,0.7686058789153428
1,0,0.33895709449034356
0,0,0.1482378864657379
0,0,0.18464871583251766
0,0,0.05386749654683917
0,0,0.2997340027140156
1,1,0.9913164670022825
0,1,0.6037351039107759
1,1,0.6347895937332537
0,0,0.2591771101300913
0,0,0.02562189223452811
0,0,0.01922024494318428
0,1,0.6822173331349327
0,0,0.018853906382054773
0,1,0.5520812474674236
0,1,0.6735915380983913
0,0,0.18388355767479214
0,1,0.9022964476517839
0,0,0.07705966633864723
0,0,0.25260886788759795
0,0,0.08762589957341915
0,0,0.06074649857870629
0,1,0.6298835560699043
0,0,0.10533193095719394
1,1,0.9012438766570061
1,1,0.9431812731469777
1,1,0.9969085100853351
0,0,0.0788582289033984
0,0,0.14415642216177363
1,1,0.9932589207402344
0,0,0.18711152380698984
0,0,0.0509978068757635
0,0,0.020842331920171722
0,0,0.12076897463408226
0,0,0.06953774552378336
1,1,0.9888180166678009
0,0,0.10387938960186738
1,1,0.758993087227051
1,1,0.727073084750653
0,1,0.6566623627292352
0,0,0.040350889656381894
0,0,0.04765595056794341
0,1,0.6484763509945948
0,0,0.32017631327427254
1,1,0.9595348036412122
0,0,0.02690909549092254
0,0,0.23286026834789522
1,1,0.6116512642865776
1,0,0.30685550299541103
0,0,0.12457907978804537
0,0,0.22479298027984504
0,0,0.07670875819742688
0,0,0.07457777840936451
0,0,0.4611616711001431
1,1,0.9957336244441253
1,0,0.33132744194376246
1,1,0.9927650141529292
0,0,0.04196177850706873
0,0,0.08065826597342264
0,0,0.08501737414567125
0,1,0.5687869515619853
0,0,0.1669641254168602
0,0,0.06093220339623313
1,1,0.9797334359524833
1,1,0.9965501738862499
0,1,0.6621476794937237
1,1,0.7569464315576386
0,1,0.5670886287307046
0,0,0.10046248382704188
0,0,0.0656678157598641
1,0,0.19485471925022513
1,1,0.5966925472674891
0,0,0.024371148130430023
1,1,0.9340371472451676
0,0,0.04408003642186412
0,1,0.9402280094417961
0,0,0.4535497484889693
1,1,0.8274048253233883
1,1,0.5772707367470896
0,0,0.15663782033435417
0,0,0.07518185668724696
0,0,0.10207361219011878
0,0,0.08249244049758313
1,1,0.9400169279312914
0,0,0.06897718094273224
0,0,0.4155248003118123
0,0,0.00954031795910379
1,1,0.9999999590333031
0,0,0.09221357804758817
1,1,0.992058198201398
